year,state_seller,sector_seller,seller,state_buyer,sector_buyer,buyer,amount
1998,2,16,857,4,6,703,208.47125
2000,2,16,857,10,11,704,237.52121
2000,2,16,857,10,7,741,209.4323
1999,2,16,857,1,20,746,230.90474
1997,2,16,857,11,2,750,196.68578
1997,2,16,857,12,19,751,237.00227
1995,2,16,857,5,9,767,217.41577
1997,2,16,857,11,8,781,230.61249
1997,2,16,857,11,9,787,219.48134
1995,2,16,857,14,9,791,225.39934
2000,2,16,857,4,3,794,210.52634
1997,2,16,857,1,3,795,208.69199
1999,2,16,857,12,9,799,221.79771
2000,2,16,857,7,10,806,221.35765
1995,2,16,857,8,2,834,212.50572
1997,2,16,857,3,15,841,225.33936
1997,2,16,857,8,19,852,238.29744
1998,2,16,857,5,12,861,232.77487
2000,2,16,857,5,12,861,220.00874
1997,2,16,857,14,13,873,243.31456
2000,2,16,857,9,2,880,211.30104
1997,14,12,858,14,20,13,177.52594
1996,14,12,858,13,7,26,147.66505
1995,14,12,858,2,17,37,139.30325
2000,14,12,858,1,12,40,161.51137
2000,14,12,858,7,9,46,135.98737
1995,14,12,858,8,2,56,119.67194
1996,14,12,858,9,5,86,162.96443
1998,14,12,858,13,14,110,151.85352
1996,14,12,858,11,13,111,166.33311
1998,14,12,858,12,14,116,154.91714
1996,14,12,858,15,9,134,192.69189
1995,14,12,858,8,11,149,151.94409
1995,14,12,858,13,1,159,159.25374
1995,14,12,858,15,3,164,161.21405
1995,14,12,858,13,15,177,171.2458
1997,14,12,858,13,12,181,172.36989
1998,14,12,858,13,12,181,184.24025
2000,14,12,858,3,19,183,161.46339
1995,14,12,858,5,11,186,169.09738
1998,14,12,858,7,11,192,159.14987
1996,14,12,858,3,6,196,153.25215
1997,14,12,858,6,2,198,154.96878
1996,14,12,858,6,11,202,171.46645
1995,14,12,858,15,17,217,185.49925
1997,14,12,858,15,17,217,206.54913
1998,14,12,858,6,17,227,199.10133
1998,14,12,858,6,15,235,175.71082
1998,14,12,858,13,4,239,169.84557
2000,14,12,858,11,5,261,177.52502
1996,14,12,858,11,18,269,196.65121
1998,14,12,858,13,13,271,177.80814
2000,14,12,858,3,9,279,165.11768
1997,14,12,858,4,2,284,163.36382
1995,14,12,858,11,5,288,184.01447
1995,14,12,858,2,10,300,171.99167
1998,14,12,858,2,20,315,197.72377
1998,14,12,858,2,13,316,188.32587
1999,14,12,858,15,2,332,174.78275
2000,14,12,858,2,20,337,194.21024
1999,14,12,858,1,19,354,179.97093
2000,14,12,858,8,4,360,173.46095
1995,14,12,858,5,4,371,190.34506
1997,14,12,858,5,4,371,185.62325
1997,14,12,858,11,2,373,182.06543
2000,14,12,858,7,10,386,178.94827
2000,14,12,858,6,2,387,191.85687
1995,14,12,858,10,14,393,211.92654
2000,14,12,858,10,13,424,186.90828
1995,14,12,858,5,3,442,192.0918
1995,14,12,858,5,3,442,170.62473
1997,14,12,858,9,19,449,213.53886
1996,14,12,858,14,18,450,212.7514
1997,14,12,858,2,9,460,185.83894
1997,14,12,858,8,14,486,203.50412
2000,14,12,858,9,6,488,186.80011
1995,14,12,858,13,16,492,215.83618
1995,14,12,858,6,6,495,178.23384
2000,14,12,858,1,10,525,204.44524
1997,14,12,858,11,1,532,194.37854
1999,14,12,858,14,4,543,205.86876
2000,14,12,858,7,7,544,198.69673
1998,14,12,858,10,2,558,212.05881
1995,14,12,858,7,14,562,227.80687
1998,14,12,858,1,19,565,197.31305
1995,14,12,858,4,14,569,212.05695
1998,14,12,858,11,5,576,208.09253
1998,14,12,858,1,6,620,190.13158
1997,14,12,858,7,1,646,205.80368
1999,14,12,858,6,11,651,221.63414
2000,14,12,858,6,11,651,192.86646
1999,14,12,858,1,11,673,218.04962
1996,14,12,858,8,19,680,231.66295
1996,14,12,858,13,6,686,213.92255
1999,14,12,858,13,6,686,208.78433
1997,14,12,858,15,9,687,218.10283
1995,14,12,858,4,15,696,216.54327
1997,14,12,858,14,15,697,237.92461
1996,14,12,858,14,15,697,226.04506
1999,14,12,858,13,16,702,213.4126
1998,14,12,858,2,18,719,218.65121
1997,14,12,858,3,15,733,224.87749
1996,14,12,858,11,3,738,226.95718
2000,14,12,858,3,13,748,227.93997
1995,14,12,858,4,7,772,200.99663
1995,14,12,858,7,1,777,225.01495
1998,14,12,858,4,16,780,234.89821
1998,14,12,858,4,16,780,219.03917
1997,14,12,858,10,1,783,224.47688
2000,14,12,858,14,9,791,237.02316
1999,14,12,858,12,9,799,233.03625
1997,14,12,858,4,12,827,214.8298
1995,14,12,858,15,9,828,225.16751
1999,14,12,858,1,3,829,222.02846
1996,14,12,858,7,16,835,219.20619
1997,14,12,858,7,16,835,227.17746
1996,14,12,858,5,15,845,238.88345
1998,14,12,858,10,3,846,237.44485
1997,14,12,858,6,14,854,233.63338
1999,14,12,858,13,5,860,236.9521
1999,14,12,858,6,5,865,218.07074
1998,14,12,858,6,20,871,242.35605
1996,14,12,858,9,8,874,256.8288
1995,14,12,858,9,2,880,226.70467
1999,4,4,859,4,9,25,115.75427
2000,4,4,859,3,13,49,150.12601
1995,4,4,859,2,2,77,130.05467
1995,4,4,859,2,18,80,130.71172
1995,4,4,859,2,18,80,139.80402
1998,4,4,859,8,5,84,141.31094
1997,4,4,859,8,5,84,149.54622
1999,4,4,859,6,19,105,147.87854
1997,4,4,859,8,2,115,131.62924
1998,4,4,859,10,2,117,132.11874
1998,4,4,859,8,16,125,135.52316
1995,4,4,859,11,6,127,155.43927
1996,4,4,859,11,6,127,140.67307
1999,4,4,859,1,18,144,156.68066
1996,4,4,859,8,11,149,136.86142
1997,4,4,859,3,6,150,140.91542
1995,4,4,859,4,8,156,124.95219
1999,4,4,859,15,3,164,144.31587
1998,4,4,859,14,8,165,139.98293
1996,4,4,859,15,13,176,170.93591
2000,4,4,859,3,19,183,149.97325
2000,4,4,859,12,9,184,147.63448
1997,4,4,859,5,11,186,147.81799
2000,4,4,859,4,15,200,157.37712
1999,4,4,859,6,11,202,151.48817
1998,4,4,859,10,11,209,149.845
1996,4,4,859,5,15,221,166.79599
1998,4,4,859,8,8,230,154.0246
1997,4,4,859,10,2,231,149.74228
1995,4,4,859,2,17,234,151.28098
1996,4,4,859,4,18,236,154.73692
1996,4,4,859,4,18,236,158.61261
2000,4,4,859,9,6,248,163.70811
1995,4,4,859,1,4,254,138.65111
2000,4,4,859,1,4,254,138.6022
1999,4,4,859,15,2,274,145.07747
2000,4,4,859,9,8,277,150.54436
1998,4,4,859,11,20,280,164.8177
1997,4,4,859,2,10,300,152.3362
1995,4,4,859,12,15,318,167.59598
2000,4,4,859,11,8,323,170.66531
2000,4,4,859,14,17,325,172.95717
1997,4,4,859,7,14,328,170.51424
1995,4,4,859,15,2,332,177.54808
1995,4,4,859,7,7,342,163.87451
1995,4,4,859,11,12,355,171.62321
1999,4,4,859,15,19,363,168.98564
2000,4,4,859,11,9,406,175.51314
1999,4,4,859,2,9,436,181.7014
1999,4,4,859,10,11,441,170.79475
1999,4,4,859,5,3,442,178.04764
1999,4,4,859,10,10,444,163.24588
2000,4,4,859,7,17,483,175.91273
1999,4,4,859,1,12,494,181.99997
1996,4,4,859,15,11,497,192.10556
2000,4,4,859,6,15,502,184.51578
1996,4,4,859,1,18,509,179.25711
1995,4,4,859,9,13,517,193.28105
1997,4,4,859,14,12,533,188.24437
1997,4,4,859,1,1,536,177.13487
1996,4,4,859,10,20,537,167.51796
1997,4,4,859,11,2,548,189.36916
2000,4,4,859,3,8,557,189.96176
1999,4,4,859,4,14,569,184.93163
1998,4,4,859,2,16,575,177.67433
1999,4,4,859,13,8,604,184.1689
1997,4,4,859,10,19,611,214.37419
1996,4,4,859,6,18,616,211.02409
1996,4,4,859,2,20,617,203.26804
1997,4,4,859,7,17,621,205.10492
1997,4,4,859,11,20,635,225.40718
1997,4,4,859,3,1,638,172.49948
1995,4,4,859,4,15,640,193.59099
1997,4,4,859,5,2,645,201.38528
1997,4,4,859,6,20,653,209.56955
1996,4,4,859,6,10,713,182.40672
2000,4,4,859,6,10,713,203.66411
1996,4,4,859,6,13,730,195.91441
1998,4,4,859,9,2,737,207.08087
2000,4,4,859,3,15,740,205.71002
1997,4,4,859,1,20,746,223.25972
1996,4,4,859,9,1,760,214.04849
1995,4,4,859,7,1,777,189.86827
2000,4,4,859,9,6,784,216.72778
2000,4,4,859,11,13,785,224.71902
1996,4,4,859,14,9,791,210.30772
1998,4,4,859,14,9,791,222.81743
1995,4,4,859,5,12,798,212.53886
1995,4,4,859,7,20,811,212.74022
2000,4,4,859,7,16,813,219.56731
1997,4,4,859,2,16,818,217.9655
1999,4,4,859,11,4,820,206.87379
1997,4,4,859,12,17,832,242.05035
1999,4,4,859,15,9,853,222.41023
1997,4,4,859,11,14,866,232.01958
1999,4,4,859,9,13,879,212.08371
1997,4,4,859,1,16,895,226.1812
2000,13,5,860,3,5,2,142.0132
1999,13,5,860,14,20,13,162.81453
1996,13,5,860,6,18,27,168.41331
1996,13,5,860,2,5,58,141.44402
1996,13,5,860,14,6,74,156.24347
1999,13,5,860,1,6,76,134.81439
1996,13,5,860,7,2,95,137.34279
2000,13,5,860,10,5,97,156.96614
1995,13,5,860,1,2,98,113.98315
2000,13,5,860,15,14,104,174.61777
1997,13,5,860,8,10,112,149.43143
1997,13,5,860,11,3,123,138.77222
1999,13,5,860,1,18,144,165.19926
1998,13,5,860,8,18,155,155.81308
1999,13,5,860,13,20,160,167.4463
1998,13,5,860,14,2,179,186.43025
2000,13,5,860,14,2,179,174.67624
1997,13,5,860,3,16,182,160.38066
1998,13,5,860,1,1,194,150.87138
1997,13,5,860,8,14,203,158.16423
1999,13,5,860,8,5,205,154.63344
2000,13,5,860,8,5,205,154.70648
1997,13,5,860,11,18,206,154.92471
1999,13,5,860,8,14,244,172.85104
2000,13,5,860,12,10,245,160.69107
1996,13,5,860,13,12,246,177.46022
2000,13,5,860,9,11,251,151.76953
1997,13,5,860,1,4,254,160.18256
1998,13,5,860,4,2,284,172.70662
2000,13,5,860,5,17,294,170.49828
1996,13,5,860,9,5,298,189.0948
1999,13,5,860,7,4,304,177.66466
1996,13,5,860,8,16,313,168.94205
1995,13,5,860,15,2,314,169.71492
1997,13,5,860,9,5,321,163.52516
1996,13,5,860,6,18,327,187.98534
2000,13,5,860,2,20,337,191.47356
1997,13,5,860,12,15,344,183.78748
1996,13,5,860,1,17,349,164.3082
1996,13,5,860,8,4,360,187.20187
2000,13,5,860,4,19,376,180.32933
1998,13,5,860,4,2,384,136.68619
1997,13,5,860,4,2,384,167.83301
2000,13,5,860,11,9,406,159.20726
1996,13,5,860,7,12,411,173.69269
1995,13,5,860,6,18,418,187.67908
2000,13,5,860,10,5,431,180.93616
1998,13,5,860,10,11,441,196.4953
1999,13,5,860,4,6,454,179.16571
1996,13,5,860,15,12,457,195.43231
1997,13,5,860,5,9,477,184.2005
1998,13,5,860,11,1,504,191.20885
1995,13,5,860,1,18,509,182.75745
1996,13,5,860,15,5,513,194.19815
1996,13,5,860,9,13,517,185.70467
1997,13,5,860,8,19,520,203.07079
1997,13,5,860,6,20,524,202.31223
1999,13,5,860,11,1,532,189.36002
2000,13,5,860,14,17,534,206.77435
2000,13,5,860,15,1,540,186.37695
1995,13,5,860,14,4,543,193.79549
1998,13,5,860,5,11,560,203.57506
2000,13,5,860,2,16,575,197.25912
1998,13,5,860,15,2,602,185.11218
1995,13,5,860,15,2,602,197.16895
1996,13,5,860,4,7,627,202.14926
1999,13,5,860,2,15,709,205.0768
1997,13,5,860,6,10,713,208.73111
1998,13,5,860,7,18,714,225.85587
1998,13,5,860,10,11,718,211.32111
2000,13,5,860,11,11,734,218.34682
1998,13,5,860,5,8,742,210.69342
2000,13,5,860,3,13,748,214.71803
1999,13,5,860,4,6,768,191.14822
1996,13,5,860,3,5,775,219.34419
1996,13,5,860,11,9,787,232.89233
2000,13,5,860,2,15,790,230.93288
2000,13,5,860,5,15,814,234.84427
1999,13,5,860,1,3,829,225.95851
1998,13,5,860,3,12,839,247.92052
2000,13,5,860,7,1,843,210.7045
1997,13,5,860,6,14,854,228.04774
2000,13,5,860,3,20,887,246.89417
1998,5,12,861,12,13,6,138.94182
1999,5,12,861,13,7,17,145.73282
1999,5,12,861,1,1,28,111.36034
2000,5,12,861,8,2,56,158.23875
1999,5,12,861,11,9,81,140.43105
1995,5,12,861,3,13,92,143.09966
1997,5,12,861,4,19,94,177.33698
1995,5,12,861,7,2,95,122.41667
2000,5,12,861,13,14,110,157.3013
1996,5,12,861,8,20,113,175.02498
1997,5,12,861,8,15,141,164.39807
1997,5,12,861,13,20,160,172.64616
2000,5,12,861,7,6,168,154.03049
1997,5,12,861,8,8,178,157.82085
1997,5,12,861,7,11,192,158.71043
1999,5,12,861,1,1,194,154.56557
1997,5,12,861,1,1,194,158.74939
2000,5,12,861,7,12,199,173.39505
1996,5,12,861,3,20,201,172.09079
1998,5,12,861,2,20,224,175.59535
1999,5,12,861,9,6,248,156.3093
1995,5,12,861,11,16,249,161.88553
1997,5,12,861,7,19,250,158.474
1997,5,12,861,9,11,259,155.65842
1996,5,12,861,7,4,304,157.90382
2000,5,12,861,13,2,317,166.84918
1997,5,12,861,15,14,334,187.79121
1999,5,12,861,15,6,335,178.01793
2000,5,12,861,8,13,336,167.77084
1996,5,12,861,8,13,336,183.2184
1997,5,12,861,8,12,339,194.40482
1996,5,12,861,5,16,374,184.42285
1995,5,12,861,13,10,395,170.65118
1997,5,12,861,7,12,411,187.21063
1998,5,12,861,2,6,412,155.63527
1998,5,12,861,4,18,423,195.894
1997,5,12,861,10,11,441,175.90331
1996,5,12,861,6,5,446,181.58165
1998,5,12,861,6,18,452,201.34457
1999,5,12,861,10,15,456,183.03528
1996,5,12,861,9,8,462,185.83206
1999,5,12,861,7,18,467,196.65811
1995,5,12,861,9,5,470,217.22032
1997,5,12,861,3,9,490,193.67578
2000,5,12,861,6,6,495,178.46198
2000,5,12,861,15,7,527,192.61256
1996,5,12,861,12,17,542,193.47835
1998,5,12,861,5,11,560,188.22226
2000,5,12,861,7,14,562,209.1088
1998,5,12,861,11,2,563,195.64551
1998,5,12,861,11,8,564,181.00558
1996,5,12,861,10,5,571,184.8201
1996,5,12,861,11,2,574,198.36084
1996,5,12,861,11,2,574,202.62766
1998,5,12,861,3,8,585,183.98552
1997,5,12,861,4,5,614,186.54431
1997,5,12,861,6,18,616,214.93135
1997,5,12,861,7,17,621,214.52872
1999,5,12,861,12,6,625,204.01212
1995,5,12,861,11,11,630,213.29384
1995,5,12,861,11,2,639,191.47115
1997,5,12,861,11,10,655,221.98781
2000,5,12,861,12,4,667,226.80705
1997,5,12,861,1,11,673,201.82002
1999,5,12,861,13,20,729,247.4209
1996,5,12,861,11,11,734,208.65134
1997,5,12,861,11,3,738,204.06042
1998,5,12,861,11,3,738,204.79242
1996,5,12,861,9,8,739,218.57701
1995,5,12,861,11,2,750,207.19885
1999,5,12,861,1,7,786,200.62805
1997,5,12,861,1,3,795,210.30447
1996,5,12,861,11,19,802,251.05916
1999,5,12,861,15,9,828,245.04832
1995,5,12,861,8,3,848,220.20258
2000,5,12,861,2,17,863,228.00121
1998,5,12,861,9,14,878,235.38802
1996,5,12,861,9,13,879,235.91309
1995,5,12,861,11,19,891,231.9697
1995,3,1,862,15,9,5,149.44151
1998,3,1,862,10,15,7,128.82341
1999,3,1,862,4,10,9,112.38868
1995,3,1,862,10,17,30,137.89726
1995,3,1,862,10,17,30,158.36858
1998,3,1,862,4,13,32,128.26219
1998,3,1,862,8,18,36,173.01463
1996,3,1,862,7,9,46,135.75468
2000,3,1,862,4,14,50,134.46812
1996,3,1,862,2,5,58,124.41096
2000,3,1,862,12,8,61,138.04933
1998,3,1,862,13,1,62,130.28316
1997,3,1,862,14,7,68,139.30394
1997,3,1,862,3,13,92,126.40582
1998,3,1,862,15,10,119,147.66025
1999,3,1,862,8,18,122,127.10274
1996,3,1,862,8,16,125,170.23956
1998,3,1,862,14,1,129,146.75471
1998,3,1,862,10,4,142,158.45973
1996,3,1,862,8,18,155,164.6145
1998,3,1,862,14,12,162,139.28493
1999,3,1,862,4,19,185,153.99715
1997,3,1,862,6,11,202,133.52318
1998,3,1,862,8,5,205,163.07654
1997,3,1,862,8,5,205,143.14664
2000,3,1,862,2,3,218,129.24928
1996,3,1,862,5,15,221,142.52663
1995,3,1,862,2,17,234,168.93515
1997,3,1,862,6,15,235,152.79373
1997,3,1,862,15,2,274,161.75995
1996,3,1,862,11,20,281,163.16383
1995,3,1,862,12,12,286,166.45998
1996,3,1,862,12,5,307,160.22182
1996,3,1,862,7,13,311,158.98927
1998,3,1,862,13,2,317,151.83543
1996,3,1,862,12,15,318,189.32312
1998,3,1,862,1,2,331,133.01584
1998,3,1,862,7,5,333,149.82402
1999,3,1,862,15,19,363,180.58305
1999,3,1,862,4,9,364,152.84518
1995,3,1,862,2,7,366,152.08839
1999,3,1,862,5,16,374,179.56136
2000,3,1,862,4,6,382,167.55
1995,3,1,862,4,2,384,164.61786
1999,3,1,862,3,14,403,168.09981
1999,3,1,862,13,10,415,176.83115
2000,3,1,862,1,3,417,151.65961
1999,3,1,862,13,16,420,184.95033
1997,3,1,862,14,3,429,186.18694
1996,3,1,862,2,7,435,166.10593
2000,3,1,862,10,10,444,178.39095
2000,3,1,862,11,17,447,178.72832
1995,3,1,862,5,11,482,157.48737
2000,3,1,862,11,17,491,206.4209
1998,3,1,862,13,16,492,196.50282
1996,3,1,862,5,18,500,188.49226
1997,3,1,862,9,16,501,181.32246
1999,3,1,862,14,18,518,196.11502
1996,3,1,862,10,9,519,162.8856
1997,3,1,862,4,13,521,186.20004
1999,3,1,862,12,15,526,192.73462
1997,3,1,862,11,1,532,184.95555
1999,3,1,862,4,4,545,183.89311
2000,3,1,862,10,2,558,170.33469
1995,3,1,862,11,8,564,189.47043
1997,3,1,862,10,5,571,206.80795
1998,3,1,862,3,16,580,197.11923
2000,3,1,862,5,11,582,176.77563
1998,3,1,862,6,4,588,182.88945
1997,3,1,862,9,20,589,192.61954
1999,3,1,862,9,1,612,155.59731
1996,3,1,862,11,20,635,200.76251
1998,3,1,862,2,17,637,204.03799
2000,3,1,862,6,17,642,191.13235
1995,3,1,862,1,2,649,182.72084
1996,3,1,862,9,13,657,202.86259
2000,3,1,862,12,13,670,202.56252
1998,3,1,862,7,11,677,198.66736
1996,3,1,862,4,12,693,186.72064
2000,3,1,862,4,15,696,199.3723
1999,3,1,862,13,16,702,211.28362
1996,3,1,862,3,6,707,174.30768
1997,3,1,862,10,11,718,209.72375
2000,3,1,862,15,8,724,177.47089
1998,3,1,862,11,3,738,188.76047
1998,3,1,862,3,13,756,204.32977
1998,3,1,862,9,1,760,191.00841
1999,3,1,862,12,2,773,206.08157
2000,3,1,862,12,13,825,208.38914
1996,3,1,862,8,20,833,218.98013
1999,3,1,862,11,15,837,212.26891
1996,3,1,862,7,1,843,210.11923
1997,3,1,862,14,13,851,213.83061
1998,3,1,862,13,14,855,215.61546
1999,3,1,862,2,16,857,213.42242
2000,3,1,862,3,20,887,224.48193
1995,3,1,862,5,2,897,207.11105
2000,2,17,863,5,15,10,145.88913
1999,2,17,863,14,19,12,155.16006
2000,2,17,863,14,20,13,161.45454
1999,2,17,863,13,7,17,147.47829
1997,2,17,863,13,7,26,142.74251
1996,2,17,863,1,1,28,126.5302
1998,2,17,863,10,17,30,163.21185
2000,2,17,863,14,19,31,175.38063
1995,2,17,863,14,16,53,166.72539
1998,2,17,863,15,18,66,165.04622
1998,2,17,863,5,8,71,141.06247
1996,2,17,863,9,1,72,124.86792
2000,2,17,863,8,5,90,166.49927
1997,2,17,863,8,18,122,164.65034
1997,2,17,863,8,15,141,160.02446
2000,2,17,863,3,6,150,147.96802
1999,2,17,863,7,2,166,162.75824
2000,2,17,863,13,15,177,157.71368
1995,2,17,863,8,16,188,163.06087
2000,2,17,863,6,4,195,130.38156
1996,2,17,863,8,14,214,166.52963
2000,2,17,863,3,12,215,168.00296
1997,2,17,863,9,20,216,186.52281
1998,2,17,863,2,3,218,155.62958
1998,2,17,863,4,1,232,151.47496
1998,2,17,863,13,12,246,189.89333
2000,2,17,863,5,20,258,165.41615
2000,2,17,863,5,20,258,178.45972
1995,2,17,863,11,5,261,187.01358
2000,2,17,863,2,13,263,162.54616
2000,2,17,863,6,3,266,157.52156
1997,2,17,863,15,2,274,159.88576
1998,2,17,863,11,5,288,180.33214
1999,2,17,863,7,4,304,177.4478
1996,2,17,863,2,20,315,190.80197
1999,2,17,863,13,2,317,179.98198
1999,2,17,863,5,8,319,176.97119
1999,2,17,863,9,5,321,150.64487
1995,2,17,863,12,10,324,179.43555
2000,2,17,863,14,6,351,190.71313
1997,2,17,863,7,11,367,177.77771
2000,2,17,863,11,2,373,171.48335
1996,2,17,863,7,10,386,186.7037
1995,2,17,863,6,2,387,160.90494
2000,2,17,863,11,15,389,202.55037
1999,2,17,863,13,8,394,169.65489
1996,2,17,863,7,6,398,184.7766
2000,2,17,863,7,6,398,167.8298
2000,2,17,863,14,3,429,160.28537
1996,2,17,863,10,5,431,208.02521
2000,2,17,863,10,5,431,178.43202
1995,2,17,863,2,7,435,186.59314
1999,2,17,863,1,1,437,175.17862
1998,2,17,863,5,3,442,188.25632
1995,2,17,863,10,12,448,205.56711
1998,2,17,863,10,12,448,206.60739
2000,2,17,863,9,19,449,210.98586
1997,2,17,863,6,18,452,191.87898
1996,2,17,863,4,6,454,193.1972
1997,2,17,863,14,14,466,199.74301
1998,2,17,863,9,14,471,177.02339
2000,2,17,863,14,19,485,209.45915
1995,2,17,863,12,7,489,190.5088
1998,2,17,863,8,10,507,207.2636
1999,2,17,863,1,18,509,188.84959
2000,2,17,863,13,18,511,225.17477
1999,2,17,863,1,10,525,178.99939
1997,2,17,863,5,20,579,212.92151
1995,2,17,863,3,16,583,205.46317
1999,2,17,863,6,4,588,185.42664
1998,2,17,863,11,11,592,218.27769
1996,2,17,863,1,5,595,192.58556
1996,2,17,863,6,7,597,194.59564
1995,2,17,863,12,17,599,204.67297
1997,2,17,863,11,7,605,185.36462
1996,2,17,863,2,9,626,202.08829
1995,2,17,863,11,16,634,215.03926
1996,2,17,863,3,11,641,212.89786
1997,2,17,863,6,17,642,222.92754
1997,2,17,863,9,12,661,212.77774
1997,2,17,863,12,4,667,215.86618
2000,2,17,863,1,11,673,204.54037
2000,2,17,863,3,20,682,221.93463
2000,2,17,863,2,20,690,203.40218
1997,2,17,863,7,3,717,199.05487
1996,2,17,863,4,13,726,203.07016
1995,2,17,863,2,5,728,215.02597
1999,2,17,863,13,20,729,235.1239
1995,2,17,863,8,17,765,201.60046
1998,2,17,863,8,17,765,220.23502
2000,2,17,863,4,3,794,199.82477
1999,2,17,863,3,12,839,225.21896
1996,2,17,863,10,3,846,225.95715
1996,2,17,863,2,16,857,208.67506
2000,2,17,863,9,2,880,218.84274
1999,2,17,863,2,1,890,218.95483
1996,2,17,863,2,1,890,211.75632
2000,2,17,863,2,9,892,228.28561
1999,2,17,863,2,9,892,224.46912
2000,2,17,863,2,4,898,227.28519
1999,2,13,864,9,6,1,146.55156
2000,2,13,864,14,19,31,163.24347
2000,2,13,864,4,2,34,136.71696
1997,2,13,864,1,16,44,156.26453
1998,2,13,864,7,9,46,147.01044
1997,2,13,864,4,18,51,150.52759
1998,2,13,864,2,5,58,147.37769
1996,2,13,864,9,1,72,139.97034
2000,2,13,864,9,1,72,144.24028
1996,2,13,864,5,11,73,131.44186
1997,2,13,864,10,14,78,168.80569
1996,2,13,864,13,3,79,144.07182
1999,2,13,864,8,5,84,147.41238
1996,2,13,864,1,2,98,133.16011
1995,2,13,864,3,15,100,159.11786
1996,2,13,864,11,13,111,135.55783
1999,2,13,864,11,3,123,149.24551
1997,2,13,864,8,20,126,162.7375
2000,2,13,864,8,1,130,139.18201
2000,2,13,864,5,7,139,163.9012
1996,2,13,864,4,3,147,140.79344
2000,2,13,864,4,8,156,152.76158
1997,2,13,864,13,11,169,156.7365
1997,2,13,864,11,19,170,156.37732
1996,2,13,864,5,10,174,158.48817
1997,2,13,864,11,2,191,156.12556
1995,2,13,864,6,4,195,148.05759
1998,2,13,864,15,12,204,169.52533
1998,2,13,864,9,20,216,174.74507
1998,2,13,864,15,17,217,156.76665
1999,2,13,864,4,18,236,155.79933
1996,2,13,864,13,12,246,184.6967
1996,2,13,864,9,6,248,163.46768
2000,2,13,864,1,18,253,162.27855
1996,2,13,864,1,4,254,153.40121
1999,2,13,864,6,3,266,154.36649
2000,2,13,864,8,15,289,161.75729
1999,2,13,864,10,4,292,162.79094
1999,2,13,864,6,12,295,176.04695
1996,2,13,864,9,5,298,143.85963
1995,2,13,864,11,19,302,178.74385
1995,2,13,864,14,17,325,180.3009
1998,2,13,864,15,2,332,173.99625
1995,2,13,864,15,2,332,174.67513
1998,2,13,864,15,2,332,170.65105
1999,2,13,864,12,15,359,175.42412
2000,2,13,864,8,4,360,164.22043
1998,2,13,864,8,4,360,160.31879
1995,2,13,864,15,11,361,187.91493
1999,2,13,864,9,8,365,170.31734
1996,2,13,864,11,10,383,161.52847
1996,2,13,864,11,9,406,192.40938
2000,2,13,864,7,12,411,191.96735
1996,2,13,864,1,20,414,170.20335
1997,2,13,864,6,18,418,176.95786
2000,2,13,864,10,16,419,181.28299
1998,2,13,864,4,14,433,181.12057
1995,2,13,864,5,3,442,171.71785
1995,2,13,864,15,16,455,204.25545
2000,2,13,864,15,3,461,166.45766
1998,2,13,864,4,4,468,166.42622
2000,2,13,864,2,6,474,153.55264
1996,2,13,864,5,9,477,193.74719
1998,2,13,864,5,11,482,176.54973
1995,2,13,864,15,11,497,198.78
1998,2,13,864,11,17,528,186.96748
1997,2,13,864,6,13,530,172.95122
2000,2,13,864,15,10,553,213.37476
1995,2,13,864,4,9,554,181.12506
1996,2,13,864,13,3,561,180.41397
1995,2,13,864,11,19,572,222.54524
1996,2,13,864,15,9,573,189.74225
1999,2,13,864,9,20,589,219.90427
1995,2,13,864,7,14,591,208.32484
1998,2,13,864,12,17,599,205.23759
1998,2,13,864,5,6,603,185.431
2000,2,13,864,2,20,617,212.36559
1996,2,13,864,11,11,630,206.74124
1999,2,13,864,5,2,645,207.64326
2000,2,13,864,7,1,646,200.63902
2000,2,13,864,9,8,647,205.00311
1997,2,13,864,6,20,653,211.92523
1999,2,13,864,15,7,666,215.1505
1997,2,13,864,1,10,668,190.37822
1998,2,13,864,9,11,678,196.8815
2000,2,13,864,11,8,692,215.02528
1995,2,13,864,15,7,715,218.29018
1999,2,13,864,1,20,725,212.98407
1997,2,13,864,11,3,738,226.3613
1995,2,13,864,1,20,746,204.37418
1998,2,13,864,10,8,752,207.82317
1999,2,13,864,9,17,757,207.20441
1997,2,13,864,14,4,779,211.21724
2000,2,13,864,11,9,787,216.57799
